,parcel_number,address,finsqft,use,year_built,transfer_date,amount,total_rooms,bedrooms,full_baths,half_baths,conveyance_number,deed_type,num_parcels_sold,acreage,annual_tax,effective_tax_rate,school_district,appraisal_area,board_of_revision,rental_registration,homestead,owner_occupancy_credit,foreclosure,special_assessments,market_land_value,cauv_value,market_improvement_value,market_total_value,tif_value,abated_value,exempt_value,taxes_paid
934,550-0070-0574-00,5111 NORTH BEND CROSSING,1260,550,2002,02-27-2009,"$101,000",5,2,2,0,155567,TE - Trustees Deed (EX),1,0.000,"$3,141.54",59.031069,NORTHWEST LSD (HAMILTON CO.),55087 - NORTH BEND CROSSING CONDO,YES(11),No,No,Yes,No,Yes,29500,0,139120,168620,0,0,0,"$3,141.54"
935,550-0070-0582-00,5123 NORTH BEND CROSSING,1260,550,2002,05-26-2009,"$131,500",5,2,2,0,22501,WD - Warranty Deed (Conv),1,0.000,"$3,141.54",59.031069,NORTHWEST LSD (HAMILTON CO.),55087 - NORTH BEND CROSSING CONDO,No,No,No,Yes,No,Yes,29500,0,139120,168620,0,0,0,"$3,141.54"
946,550-0080-0278-00,5719 JULIEMARIE CT,1072,510,1958,05-04-2009,"$125,000",5,3,1,1,86050,WD - Warranty Deed (Conv),1,0.138,"$3,372.59",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,No,No,No,Yes,No,Yes,29270,0,151300,180570,0,0,0,"$3,372.59"
947,550-0080-0284-00,3442 GREENVALLEY TE,1118,510,1958,08-06-2009,"$125,000",6,3,2,0,275325,WD - Warranty Deed (Conv),1,0.156,"$4,105.43",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,No,No,No,Yes,No,Yes,29640,0,190360,220000,0,0,0,"$4,105.43"
948,550-0080-0407-00,3392 CITRUS LN,1164,510,1960,07-16-2009,"$131,000",5,2,1,0,253186,WD - Warranty Deed (Conv),1,0.186,"$3,168.52",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,YES(12),No,No,Yes,No,Yes,35600,0,134400,170000,0,0,0,"$3,168.52"
949,550-0081-0144-00,5750 HAUBNER RD,1228,510,1938,06-18-2009,"$145,000",6,3,1,1,272790,QE - Quit Claim Deed (EX),2,0.194,"$2,855.93",59.031069,NORTHWEST LSD (HAMILTON CO.),55009 - GREEN 09,No,No,No,Yes,No,Yes,25340,0,127410,152750,0,0,0,"$2,855.93"
950,550-0081-0501-00,5755 J CHEVIOT RD,1221,550,1994,02-10-2009,"$150,000",5,2,2,0,216634,WD - Warranty Deed (Conv),1,0.000,"$2,976.38",59.031069,NORTHWEST LSD (HAMILTON CO.),55090 - COVENTRY PL WEST CONDO,No,No,No,Yes,No,Yes,26500,0,133230,159730,0,0,0,"$2,976.38"
951,550-0082-0106-00,5866 GIFFINDALE DR,972,510,1953,08-14-2009,"$129,000",6,3,2,0,66430,WD - Warranty Deed (Conv),1,0.188,"$3,304.09",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,No,No,No,Yes,No,Yes,33700,0,143160,176860,0,0,0,"$3,304.09"
952,550-0082-0196-00,3312 SUMAC TE,980,510,1956,07-14-2009,"$110,000",5,2,1,0,76343,WD - Warranty Deed (Conv),1,0.189,"$3,005.11",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,No,No,No,Yes,No,Yes,32730,0,128070,160800,0,0,0,"$3,005.11"
953,550-0082-0239-00,3237 DEBORAH LN,1102,510,1962,07-21-2009,"$127,900",6,3,2,0,34146,WD - Warranty Deed (Conv),1,0.189,"$3,065.00",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,No,No,No,Yes,No,Yes,32070,0,132370,164440,0,0,0,"$3,065.00"
954,550-0082-0506-00,5936 SEILER DR,1296,510,1972,08-12-2009,"$122,000",4,2,2,0,354208,FD - Fiduciary Deed (Conv),1,0.225,"$3,261.27",59.031069,NORTHWEST LSD (HAMILTON CO.),55005 - GREEN 05,No,No,Yes,Yes,No,Yes,37490,0,163610,201100,0,0,0,"$3,261.27"
955,550-0092-0168-00,5899 FARLOOK DR,1291,510,1961,07-29-2009,"$155,000",4,2,1,0,25738,FD - Fiduciary Deed (Conv),1,1.323,"$4,096.94",59.031069,NORTHWEST LSD (HAMILTON CO.),55007 - GREEN 07,No,No,No,Yes,No,Yes,66790,0,152870,219660,0,0,0,"$4,096.94"
966,550-0094-0024-00,5030 WEST FORK RD,1295,510,1964,07-13-2009,"$131,320",5,3,2,0,31624,WD - Warranty Deed (Conv),1,0.585,"$3,637.05",59.031069,NORTHWEST LSD (HAMILTON CO.),55007 - GREEN 07,YES(10),No,No,Yes,No,Yes,47770,0,147020,194790,0,0,0,"$3,637.05"
967,550-0102-0306-00,5340 47 MEADOW WALK LN,1212,550,2000,02-06-2009,"$100,000",5,2,2,0,18446,WD - Warranty Deed (Conv),1,0.000,"$2,607.32",59.031069,NORTHWEST LSD (HAMILTON CO.),550101 - MEADOW WALK EAST CONDO,No,No,No,Yes,No,Yes,28800,0,110780,139580,139580,0,0,"$2,607.32"
968,550-0113-0050-00,4109 WESTWOOD NORTHERN BV,1086,510,1958,05-29-2009,"$115,000",5,2,1,1,139961,WD - Warranty Deed (Conv),1,0.168,"$2,332.59",56.861067,OAK HILLS LSD,55006 - GREEN 06,YES(13),No,No,Yes,No,Yes,28780,0,101850,130630,0,0,0,"$2,332.59"
969,550-0120-0058-00,4442 GROVE AVE,1063,510,1929,07-13-2009,"$129,000",6,3,2,0,83678,WD - Warranty Deed (Conv),1,0.362,"$2,582.03",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,39290,0,105260,144550,0,0,0,"$2,582.03"
970,550-0120-0257-00,4317 DALEHURST DR,1186,510,1952,06-09-2009,"$113,000",5,2,1,0,107602,WD - Warranty Deed (Conv),1,0.165,"$2,628.33",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,33100,0,114260,147360,0,0,0,"$2,628.33"
971,550-0121-0442-00,4340 BROOKDALE DR,928,510,1952,08-18-2009,"$120,000",6,2,1,0,26779,WD - Warranty Deed (Conv),1,0.143,"$2,285.07",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30590,0,97420,128010,0,0,0,"$2,285.07"
972,550-0131-0194-00,2422 LOURDES LN,1050,510,1957,08-21-2009,"$104,000",6,3,1,0,240403,WD - Warranty Deed (Conv),1,0.138,"$2,601.31",67.101077,CINCINNATI CSD,55002 - GREEN 02,No,No,No,Yes,No,Yes,32180,0,91420,123600,0,0,0,"$2,601.31"
973,550-0132-0085-00,3322 GREENWAY AVE,1204,510,1956,05-15-2009,"$112,500",5,3,1,0,331384,WD - Warranty Deed (Conv),1,0.176,"$2,785.57",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,33850,0,122410,156260,0,0,0,"$2,785.57"
974,550-0132-0181-00,3211 GREENWAY AVE,900,510,1958,05-04-2009,"$105,000",5,2,1,1,171513,WD - Warranty Deed (Conv),1,0.135,"$2,391.49",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,29590,0,104430,134020,0,0,0,"$2,391.49"
975,550-0133-0029-00,2864 WELGE LN,1064,645,1956,04-16-2009,"$130,000",5,3,1,0,,WE - Warranty Deed (EX),1,0.187,$12.10,0.000000,OAK HILLS LSD,55001 - GREEN 01,No,No,No,No,No,Yes,35090,0,101630,136720,0,0,136720,$12.10
986,550-0133-0063-00,2849 CARROLL AVE,811,510,1935,05-04-2009,"$110,000",4,2,1,0,120888,WD - Warranty Deed (Conv),1,0.172,"$2,255.29",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,33250,0,92480,125730,0,0,0,"$2,255.29"
987,550-0140-0325-00,2196 FAYWOOD AVE,832,510,1954,08-12-2009,"$111,750",5,3,2,0,172284,WD - Warranty Deed (Conv),1,0.297,"$3,058.73",67.101077,CINCINNATI CSD,55002 - GREEN 02,No,No,No,Yes,No,Yes,40500,0,103630,144130,0,0,0,"$3,058.73"
988,550-0141-0159-00,5598 CLEVES WARSAW PK,1106,510,1955,04-02-2009,"$122,000",5,2,1,0,305991,WD - Warranty Deed (Conv),1,0.374,"$4,678.26",67.101077,CINCINNATI CSD,55002 - GREEN 02,YES(10),No,No,Yes,No,Yes,48420,0,166580,215000,0,0,0,"$4,513.79"
989,550-0142-0264-00,5462 ROMILDA DR,1160,510,1961,07-30-2009,"$133,500",5,2,1,1,252691,WD - Warranty Deed (Conv),1,0.368,"$3,475.15",67.101077,CINCINNATI CSD,55002 - GREEN 02,No,No,No,Yes,No,Yes,40500,0,124250,164750,0,0,0,"$3,475.15"
990,550-0143-0278-00,2213 ROLLINGRIDGE LN,1215,510,1964,06-22-2009,"$160,500",6,3,2,1,187606,WD - Warranty Deed (Conv),1,0.281,"$5,568.33",67.101077,CINCINNATI CSD,55002 - GREEN 02,No,No,No,Yes,No,Yes,46860,0,218530,265390,0,0,0,"$5,568.33"
991,550-0160-0278-00,5926 CALMHAVEN DR,1229,550,1992,07-09-2009,"$121,250",4,2,2,1,302268,WD - Warranty Deed (Conv),1,0.000,"$2,976.06",56.861067,OAK HILLS LSD,55098 - LEEWARD WAY CONDO,No,No,No,Yes,No,Yes,22500,0,145000,167500,0,0,0,"$2,976.06"
992,550-0162-0072-00,3396 BELLEHAVEN CT,1295,510,1956,08-03-2009,"$125,000",6,3,1,0,25972,WD - Warranty Deed (Conv),1,0.318,"$2,899.55",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,33100,0,129560,162660,0,0,0,"$1,457.34"
993,550-0162-0308-00,5725 WINDVIEW DR,1254,510,1958,07-14-2009,"$115,000",5,3,1,0,24992,WD - Warranty Deed (Conv),1,0.140,"$3,070.29",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30260,0,142050,172310,0,0,0,"$3,070.29"
994,550-0162-0310-00,5737 WINDVIEW DR,1232,510,1958,08-19-2009,"$134,000",6,3,2,0,26827,WD - Warranty Deed (Conv),1,0.154,"$2,918.29",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,31760,0,131960,163720,0,0,0,"$2,918.29"
995,550-0162-0475-00,5807 LAWRENCE RD,1144,510,1963,04-23-2009,"$121,000",6,3,1,1,292039,QE - Quit Claim Deed (EX),1,0.272,"$3,371.69",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,44780,0,144550,189330,0,0,0,"$3,371.69"
1006,550-0163-0128-00,2688 WESTBOURNE DR,1247,510,1980,05-05-2009,"$120,000",6,3,1,1,70116,WD - Warranty Deed (Conv),1,0.271,"$4,180.19",67.101077,CINCINNATI CSD,55002 - GREEN 02,No,No,No,Yes,No,Yes,45520,0,153530,199050,0,0,0,"$4,180.19"
1007,550-0170-0416-00,3848 RIDGECOMBE DR,1184,510,1960,05-04-2009,"$136,000",5,3,1,1,253180,WD - Warranty Deed (Conv),1,0.242,"$2,950.17",56.861067,OAK HILLS LSD,550142 - GREEN 142,No,No,No,No,No,Yes,30600,0,129300,159900,0,0,0,"$2,950.17"
1008,550-0171-0227-00,5685 SURREY AVE,1293,510,1953,07-07-2009,"$124,000",6,4,1,0,242564,WD - Warranty Deed (Conv),1,0.172,"$2,869.55",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,33250,0,127650,160900,0,0,0,"$2,869.55"
1009,550-0171-0320-00,3650 CASTLEWOOD LN,1221,510,1953,04-22-2009,"$104,000",6,4,1,0,169989,WD - Warranty Deed (Conv),1,0.143,"$2,839.12",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30590,0,129010,159600,0,0,0,"$2,839.12"
1010,550-0171-0498-00,5745 CHILDS AVE,1295,510,1954,08-20-2009,"$118,120",7,4,2,0,91572,WD - Warranty Deed (Conv),1,0.193,"$3,141.09",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,35450,0,140780,176230,0,0,0,"$3,141.09"
1011,550-0171-0665-00,3416 AURORA AVE,1295,510,1956,07-09-2009,"$122,400",6,4,1,0,266784,SV - Survivorship Deed (Conv),1,0.153,"$3,207.93",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,31260,0,148740,180000,0,0,0,"$3,207.93"
1012,550-0172-0088-00,3665 NEIHEISEL AVE,1264,510,1951,03-05-2009,"$151,500",5,3,2,0,209134,WD - Warranty Deed (Conv),1,0.207,"$3,583.83",56.861067,OAK HILLS LSD,55001 - GREEN 01,YES(13),No,No,Yes,No,Yes,37350,0,163860,201210,0,0,0,"$3,583.83"
1013,550-0172-0137-00,3694 NEIHEISEL AVE,840,510,1946,05-19-2009,"$113,000",5,2,1,0,22260,WD - Warranty Deed (Conv),1,0.138,"$2,266.21",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,29930,0,96940,126870,0,0,0,"$2,266.21"
1014,550-0172-0161-00,5875 WESTON CT,954,510,1951,07-15-2009,"$103,000",5,2,1,0,324840,WD - Warranty Deed (Conv),1,0.139,"$3,119.27",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,28730,0,146270,175000,0,0,0,"$3,119.27"
1015,550-0172-0228-00,5850 DEVON CT,800,510,1948,02-05-2009,"$115,000",4,2,2,0,200995,WD - Warranty Deed (Conv),1,0.134,"$2,234.93",56.861067,OAK HILLS LSD,55001 - GREEN 01,YES(17),No,No,Yes,No,Yes,28430,0,96470,124900,0,0,0,"$2,234.93"
1026,550-0172-0235-00,5875 DEVON CT,800,510,1951,03-20-2009,"$118,500",5,2,1,0,19942,WD - Warranty Deed (Conv),1,0.144,"$2,125.37",56.861067,OAK HILLS LSD,55001 - GREEN 01,YES(15),No,No,Yes,No,Yes,29330,0,89370,118700,0,0,0,"$2,125.37"
1027,550-0172-0256-00,3618 LAKEWOOD DR,800,510,1952,06-15-2009,"$108,900",4,2,1,0,287063,WE - Warranty Deed (EX),1,0.203,"$1,891.39",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,Yes,No,No,No,Yes,34380,0,67840,102220,0,0,0,"$1,891.39"
1028,550-0172-0308-00,3634 LAKEWOOD DR,888,510,1952,05-21-2009,"$109,900",7,2,1,0,219823,WD - Warranty Deed (Conv),1,0.228,"$2,419.23",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,36580,0,98940,135520,0,0,0,"$2,419.23"
1029,550-0172-0395-00,5852 LAWRENCE RD,1218,510,1964,08-06-2009,"$117,000",5,3,1,1,212726,WD - Warranty Deed (Conv),1,0.140,"$2,965.29",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30590,0,135710,166300,0,0,0,"$2,965.29"
1030,550-0172-0462-00,3428 HARWINTON LN,1200,510,1957,04-14-2009,"$146,000",6,3,1,0,333505,DA - Amended Decrease (Conv),1,0.302,"$3,398.41",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,40940,0,149800,190740,0,0,0,"$3,398.41"
1031,550-0172-0514-00,5977 CHILDS AVE,1206,510,1959,03-02-2009,"$128,500",6,3,1,1,183584,WD - Warranty Deed (Conv),1,0.142,"$3,130.97",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30700,0,144940,175640,0,0,0,"$3,130.97"
1032,550-0172-0524-00,5978 CHILDS AVE,1290,510,1955,06-17-2009,"$123,000",6,3,1,2,178471,WD - Warranty Deed (Conv),1,0.144,"$3,471.17",56.861067,OAK HILLS LSD,55001 - GREEN 01,YES(14),No,No,No,No,Yes,30700,0,157610,188310,0,0,0,"$3,471.17"
1033,550-0172-0597-00,6035 NORTH GLEN RD,1215,510,1959,07-14-2009,"$134,900",5,3,1,1,232490,WD - Warranty Deed (Conv),1,0.146,"$3,492.11",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30580,0,165470,196050,0,0,0,"$3,492.11"
1034,550-0172-0661-00,6010 BEARCAT DR,1247,510,1960,07-13-2009,"$145,500",6,3,1,1,24893,WD - Warranty Deed (Conv),1,0.168,"$2,911.14",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,29240,0,134460,163700,0,0,0,"$2,911.14"
1035,550-0172-0706-00,3436 TOLLAND CT,1218,510,1962,08-27-2009,"$120,000",6,3,2,0,198462,WD - Warranty Deed (Conv),1,0.139,"$2,875.63",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,30010,0,131270,161280,0,0,0,"$2,875.63"
1046,550-0173-0064-00,3703 CORAL GABLES RD,1041,510,1937,02-18-2009,"$102,000",5,3,2,0,18957,WD - Warranty Deed (Conv),1,0.138,"$2,156.32",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,29930,0,91180,121110,0,0,0,"$2,156.32"
1047,550-0173-0113-00,3778 EYRICH RD,1234,510,1930,02-11-2009,"$114,800",5,3,2,0,310844,WD - Warranty Deed (Conv),1,0.230,"$4,096.21",56.861067,OAK HILLS LSD,55001 - GREEN 01,No,No,No,Yes,No,Yes,36910,0,192990,229900,0,0,0,"$4,096.21"
1048,550-0173-0247-00,3859 CHATWOOD CT,1154,510,1956,06-19-2009,"$150,000",5,3,2,0,257244,SV - Survivorship Deed (Conv),1,0.473,"$3,739.85",56.861067,OAK HILLS LSD,550143 - GREEN 143,No,No,No,Yes,No,Yes,40910,0,169090,210000,0,0,0,"$3,739.85"
1049,550-0183-0271-00,4931 204 N ARBOR WOODS CT,1275,550,1999,04-03-2009,"$108,000",4,2,2,0,311386,QU - Quit Claim Deed (Conv),1,0.000,"$3,794.00",56.861067,OAK HILLS LSD,55022 - ARBOR WOODS CONDO,No,No,Yes,Yes,No,Yes,24000,0,137920,161920,0,0,0,"$1,202.40"
1050,550-0183-0298-00,4941 203 N ARBOR WOODS CT,1203,550,2000,08-27-2009,"$100,000",4,2,2,0,102553,WD - Warranty Deed (Conv),1,0.000,"$2,791.98",56.861067,OAK HILLS LSD,55022 - ARBOR WOODS CONDO,No,No,No,Yes,No,Yes,24000,0,132810,156810,0,0,0,"$2,791.98"
1051,550-0183-0300-00,4941 205 N ARBOR WOODS CT,1203,550,2000,05-20-2009,"$102,500",4,2,2,0,272010,AF - Affidavit (EX),1,0.000,"$2,791.98",56.861067,OAK HILLS LSD,55022 - ARBOR WOODS CONDO,No,No,No,Yes,No,Yes,24000,0,132810,156810,0,0,0,"$2,791.98"
1052,550-0193-0082-00,5102 JONKARD LN,1000,510,1954,07-13-2009,"$102,000",6,3,1,1,24892,WD - Warranty Deed (Conv),1,0.529,"$2,432.29",56.861067,OAK HILLS LSD,550144 - GREEN 144,No,No,No,Yes,No,Yes,34710,0,101230,135940,0,0,0,"$2,432.29"
1053,550-0194-0043-00,5238 CLEARLAKE DR,1055,550,1975,03-20-2009,"$111,755",5,2,1,1,124906,WD - Warranty Deed (Conv),1,0.000,"$2,548.90",56.861067,OAK HILLS LSD,55028 - CHATEAU LAKES CONDO,YES(10),No,No,Yes,No,Yes,26500,0,116830,143330,0,0,0,"$2,548.90"
1054,550-0194-0235-00,6136 OASIS CT,1204,550,1994,05-01-2009,"$180,000",6,3,1,2,21624,WD - Warranty Deed (Conv),1,0.000,"$3,679.58",56.861067,OAK HILLS LSD,55062 - CHATEAU LAKES VIEW CONDO,No,No,No,Yes,No,Yes,60000,0,147110,207110,204630,0,0,"$3,679.58"
1055,550-0201-0022-00,6061 JESSUP RD,1209,510,1956,04-08-2009,"$107,500",6,3,1,0,20707,WD - Warranty Deed (Conv),1,0.799,"$3,064.07",59.031069,NORTHWEST LSD (HAMILTON CO.),55008 - GREEN 08,No,No,No,Yes,No,Yes,55150,0,108830,163980,0,0,0,"$3,064.07"
1066,550-0220-0807-00,6268 EAGLES LAKE DR,1120,550,1987,07-30-2009,"$122,000",5,2,2,0,25842,WD - Warranty Deed (Conv),1,0.000,"$2,608.62",56.861067,OAK HILLS LSD,55037 - EAGLESLAKE CONDO,No,No,No,Yes,No,Yes,22500,0,123880,146380,0,0,0,"$2,608.62"
1067,550-0231-0015-00,4758 EBENEZER RD,832,510,1957,08-06-2009,"$102,500",4,2,1,0,245129,WD - Warranty Deed (Conv),1,0.469,"$2,392.35",56.861067,OAK HILLS LSD,55004 - GREEN 04,No,No,No,Yes,No,Yes,39240,0,94760,134000,0,0,0,"$2,392.35"
1068,550-0253-0041-00,6320 BLUEBERRY HILL CT,1286,510,1961,04-03-2009,"$152,750",6,2,1,1,339728,WD - Warranty Deed (Conv),1,0.561,"$3,582.43",56.861067,OAK HILLS LSD,550159 - GREEN 159,No,No,No,Yes,No,Yes,51290,0,149910,201200,0,0,0,"$3,582.43"
1069,550-0282-0055-00,3270 ALGUS LN,1277,510,1957,08-04-2009,"$164,000",6,3,2,0,362724,WD - Warranty Deed (Conv),1,0.403,"$5,503.86",56.861067,OAK HILLS LSD,550154 - GREEN 154,No,No,No,Yes,No,Yes,49210,0,260790,310000,0,0,0,"$5,503.86"
1070,550-0292-0045-00,7086 BRIDGETOWN RD,1292,510,1941,06-10-2009,"$132,500",5,2,1,1,316739,SV - Survivorship Deed (Conv),1,1.046,"$4,278.56",56.861067,OAK HILLS LSD,55003 - GREEN 03,No,No,No,Yes,No,Yes,56980,0,183020,240000,0,0,0,"$4,278.56"
1071,550-0310-0142-00,6864 HEARNE RD,1100,510,1961,07-28-2009,"$110,000",5,3,1,0,58380,WD - Warranty Deed (Conv),1,0.473,"$3,046.07",56.861067,OAK HILLS LSD,55004 - GREEN 04,No,No,No,Yes,No,Yes,40710,0,129930,170640,0,0,0,"$3,046.07"
1072,550-0310-0633-00,5473 I MICHELLES OAK CT,1167,550,2003,08-05-2009,"$102,000",5,2,2,0,26194,WD - Warranty Deed (Conv),1,0.000,"$2,613.58",56.861067,OAK HILLS LSD,550121 - WOODLAND VIEW CONDO,No,No,No,Yes,No,Yes,28800,0,117930,146730,146730,0,0,"$2,613.58"
1073,550-0310-0761-00,6704 KELSEYS OAK CT,1268,550,2004,05-05-2009,"$110,500",5,2,2,0,188790,FD - Fiduciary Deed (Conv),1,0.000,"$2,613.38",56.861067,OAK HILLS LSD,550121 - WOODLAND VIEW CONDO,No,No,No,Yes,No,Yes,28800,0,117900,146700,0,0,0,"$2,613.38"
1074,550-0310-0770-00,6700 KELSEYS OAK CT,1288,550,2005,04-30-2009,"$134,000",5,2,2,0,140404,WD - Warranty Deed (Conv),1,0.000,"$2,597.54",56.861067,OAK HILLS LSD,550121 - WOODLAND VIEW CONDO,YES(11),No,No,Yes,No,Yes,28800,0,117290,146090,0,0,0,"$2,597.54"
1075,550-0310-0815-00,6701 KELSEYS OAK CT,1288,550,2005,02-18-2009,"$127,000",5,2,2,0,57349,WD - Warranty Deed (Conv),1,0.000,"$2,619.32",56.861067,OAK HILLS LSD,550121 - WOODLAND VIEW CONDO,No,No,No,Yes,No,Yes,28800,0,118520,147320,0,0,0,"$2,619.32"
1086,551-0001-0063-00,3995 KENKEL AVE,1287,510,1947,07-06-2009,"$108,000",6,3,1,0,232541,SV - Survivorship Deed (Conv),1,0.142,"$2,968.44",69.710017,CINCINNATI CSD,55101 - CHEVIOT 01,No,No,No,Yes,No,No,19880,0,117330,137210,0,0,0,"$2,968.44"
1087,551-0003-0009-00,3959 TREVOR AVE,1280,510,1890,04-30-2009,"$119,689",5,2,1,1,126126,QE - Quit Claim Deed (EX),1,0.143,"$2,882.30",69.710017,CINCINNATI CSD,55101 - CHEVIOT 01,No,No,No,No,No,No,21620,0,106980,128600,0,0,0,"$2,882.30"
1088,551-0005-0120-00,3534 MOZART AVE,1190,510,1926,08-19-2009,"$128,900",6,3,2,1,136387,WD - Warranty Deed (Conv),1,0.126,"$3,616.34",69.710017,CINCINNATI CSD,55101 - CHEVIOT 01,No,No,No,Yes,No,No,19740,0,147350,167090,0,0,0,"$3,616.34"
1089,551-0009-0045-00,3478 ALTA VISTA AVE,1143,510,1927,07-06-2009,"$101,200",5,2,1,2,361712,WD - Warranty Deed (Conv),1,0.143,"$3,125.54",69.710017,CINCINNATI CSD,55106 - CHEVIOT 06,No,No,No,Yes,No,No,22540,0,121760,144300,0,0,0,"$3,125.54"
1090,551-0011-0069-00,4154 JANWARD DR,1068,510,1938,03-11-2009,"$101,900",7,2,1,0,19579,WD - Warranty Deed (Conv),1,0.156,"$2,339.76",69.710017,CINCINNATI CSD,55101 - CHEVIOT 01,No,No,No,Yes,No,Yes,22800,0,85300,108100,0,0,0,"$2,339.76"
1091,551-0012-0157-00,3692 WESTWOOD NORTHERN BV,1276,520,2009,05-07-2009,"$189,000",7,3,2,0,279354,WD - Warranty Deed (Conv),1,0.262,"$3,812.18",69.710017,CINCINNATI CSD,55104 - CHEVIOT 04,YES(08),No,No,Yes,No,Yes,25740,0,147760,173500,0,0,0,"$3,812.18"
1092,560-0050-0077-00,10132 SIMONSON RD,1242,510,1960,07-30-2009,"$149,900",6,3,1,0,292909,WD - Warranty Deed (Conv),2,0.460,"$2,817.47",43.983623,SOUTHWEST LSD (HAMILTON CO.),56003 - HARRISON TWP 03,No,No,Yes,Yes,No,Yes,47730,0,185490,233220,0,0,0,"$2,817.47"
1093,560-0150-0223-00,317 N VINE ST,1292,510,1979,04-15-2009,"$140,000",5,2,1,0,20974,SV - Survivorship Deed (Conv),2,0.109,"$2,517.14",43.983623,SOUTHWEST LSD (HAMILTON CO.),56002 - HARRISON TWP 02,YES(09),No,No,Yes,No,Yes,12690,0,172360,185050,0,0,0,"$2,517.14"
1094,561-0001-0241-00,611 DAIR AVE,1277,510,1948,06-24-2009,"$144,000",6,4,2,0,233753,WD - Warranty Deed (Conv),1,0.140,"$2,587.90",50.801723,SOUTHWEST LSD (HAMILTON CO.),56104 - HARRISON VIL 04,No,No,No,Yes,No,Yes,27320,0,137460,164780,0,0,0,"$2,587.90"
1095,561-0002-0377-00,406 KATER AVE,1202,510,1931,02-17-2009,"$100,000",6,3,1,0,,QE - Quit Claim Deed (EX),1,0.187,"$2,272.88",50.801723,SOUTHWEST LSD (HAMILTON CO.),56104 - HARRISON VIL 04,YES(10),No,No,Yes,No,Yes,31350,0,113310,144660,0,0,0,"$2,272.88"
1106,561-0007-0243-00,137 FLINTSTONE DR,1025,510,1958,08-07-2009,"$105,000",5,3,1,0,270584,WD - Warranty Deed (Conv),1,0.288,"$2,541.58",50.801723,SOUTHWEST LSD (HAMILTON CO.),56103 - HARRISON VIL 03,No,No,No,Yes,No,Yes,46430,0,115570,162000,0,0,0,"$2,541.58"
1107,561-0007-0255-00,138 FLINTSTONE DR,1045,510,1958,07-09-2009,"$108,150",5,3,2,0,293769,LW - Limited Warrant Deed (Conv),1,0.231,"$2,590.12",50.801723,SOUTHWEST LSD (HAMILTON CO.),56103 - HARRISON VIL 03,No,No,No,Yes,No,Yes,43390,0,121510,164900,0,0,0,"$2,590.12"
1108,561-0007-0280-00,452 FEATHERWOOD DR,1008,510,1973,07-27-2009,"$115,500",5,3,1,0,277842,WE - Warranty Deed (EX),1,0.218,"$2,846.28",50.801723,SOUTHWEST LSD (HAMILTON CO.),56103 - HARRISON VIL 03,No,No,No,No,No,Yes,42340,0,132450,174790,0,0,0,"$2,846.28"
